SAMPLE_ID	mutations	cna	structural_variants
MSK-L-290-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-291-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-292-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-293-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-294-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-295-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-296-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-297-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-298-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-299-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-300-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-301-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-304-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-305-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-306-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-309-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-310-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-312-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-313-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-314-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-315-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-316-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-318-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-319-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-320-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-321-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-322-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-325-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-326-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-327-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-329-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-330-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-333-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-335-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-336-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-337-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-338-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-339-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-340-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-341-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-342-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-343-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-345-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-346-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-347-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-349-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-350-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-351-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-352-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-352-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-354-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-355-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-356-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-356-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-357-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-358-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-359-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-360-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-361-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-362-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-363-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-363-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-363-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-364-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-365-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-366-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-367-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-369-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-370-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-370-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-371-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-372-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-372-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-373-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-374-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-375-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-376-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-377-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-378-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-379-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-380-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-381-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-382-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-383-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-383-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-384-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-385-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-386-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-386-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-387-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-389-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-390-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-392-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-393-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-394-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-395-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-396-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-397-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-398-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-400-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-402-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-403-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-404-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-404-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-405-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-406-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-409-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-410-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-411-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-412-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-413-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-414-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-415-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-416-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-417-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-418-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-419-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-420-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-421-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-422-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-423-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-423-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-423-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-424-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-425-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-426-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-428-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-429-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-430-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-432-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-434-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-435-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-436-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-438-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-440-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-441-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-442-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-444-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-446-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-446-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-447-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-448-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-449-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-450-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-451-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-452-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-454-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-454-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-455-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-457-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-458-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-458-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-459-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-460-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-461-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-462-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-463-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-464-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-466-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-467-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-468-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-469-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-470-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-474-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-476-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-477-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-478-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-479-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-480-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-481-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-482-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-483-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-485-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-486-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-487-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-487-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-487-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-488-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-488-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-489-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-490-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-492-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-493-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-494-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-496-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-497-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-498-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-500-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-501-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-502-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-504-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-505-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-506-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-507-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-508-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-508-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-509-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-510-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-512-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-513-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-513-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-514-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-515-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-517-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-518-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-520-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-521-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-521-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-523-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-524-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-525-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-526-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-526-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-528-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-529-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-529-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-529-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-532-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-533-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-534-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-535-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-536-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-537-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-538-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-540-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-541-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-542-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-543-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-544-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-545-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-546-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-547-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-548-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-549-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-550-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-551-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-553-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-554-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-555-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-556-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-558-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-559-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-560-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-561-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-562-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-563-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-564-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-564-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-564-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-565-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-566-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-567-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-568-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-569-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-570-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-571-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-572-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-573-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-574-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-575-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-577-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-580-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-581-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-582-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-583-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-585-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-586-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-587-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-588-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-589-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-590-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-591-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-592-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-592-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-592-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-592-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-596-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-597-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-599-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-601-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-602-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-604-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-605-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-605-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-606-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-607-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-608-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-609-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-611-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-612-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-613-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-614-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-615-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-616-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-617-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-618-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-619-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-620-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-621-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-622-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-623-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-624-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-625-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-627-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-628-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-629-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-631-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-632-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-633-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-635-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-635-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-636-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-637-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-640-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-641-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-643-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-644-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-645-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-648-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-649-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
